DATE,IDX_IND_NM,MKTCAP
20251014,기타금융,343320420452237
20251014,운송장비·부품,323101754466007
20251014,제약,148827755668114
20251014,화학,140278258612050
20251014,IT 서비스,124111944967812
20251014,기계·장비,93555996439481
20251014,금속,83421287108593
20251014,보험,79321982016095
20251014,유통,77000163896862
20251014,일반서비스,53240810338995
20251014,운송·창고,50994785015912
20251014,음식료·담배,48899199388789
20251014,증권,43373486394045
20251014,통신,30547950816909
20251014,전기·가스,30497972198190
20251014,은행,26189837953910
20251014,건설,20319223162905
20251014,오락·문화,19958877767510
20251014,부동산,9279708462556
20251014,섬유·의류,7059176761342
20251014,비금속,5551530312369
20251014,의료·정밀기기,3957374914310
20251014,종이·목재,2362840968608
20251014,기타제조,1423588909285
20251014,"농업, 임업 및 어업",175323194450
20251015,전기·전자,1203195946008115
20251015,기타금융,354254878032385
20251015,운송장비·부품,328772723910043
20251015,제약,156361867533955
20251015,화학,141595068947277
20251015,IT 서비스,124363762779636
20251015,기계·장비,100828492221724
20251015,금속,84311428145552
20251015,유통,79409711348530
20251015,보험,78733011337120
20251015,일반서비스,53932383151785
20251015,운송·창고,51195172660136
20251015,음식료·담배,48959418655913
20251015,증권,44966556221080
20251015,전기·가스,31743005182970
20251015,통신,31026882033475
20251015,은행,26532474753200
20251015,건설,21124581333974
20251015,오락·문화,20348458608706
20251015,부동산,9321063375386
20251015,섬유·의류,7168909618965
20251015,비금속,5656573578857
20251015,의료·정밀기기,4080268771960
20251015,종이·목재,2405186431381
20251015,기타제조,1443699913344
20251015,"농업, 임업 및 어업",176582808600
20251016,전기·전자,1255723981267611
20251016,기타금융,356699679311395
20251016,운송장비·부품,337438761162827
20251016,제약,157699290330682
20251016,화학,145794126361171
20251016,IT 서비스,124635531563100
20251016,기계·장비,101862794064461
20251016,금속,82485740181877
20251016,유통,81735407352126
20251016,보험,79021699897760
20251016,일반서비스,54235186114230
20251016,운송·창고,52265644296327
20251016,음식료·담배,48766001181649
20251016,증권,45945450662364
20251016,전기·가스,32296994416550
20251016,통신,31358954776294
20251016,은행,26734220664280
20251016,건설,21209613743356
20251016,오락·문화,20166632675445
20251016,부동산,9340236409000
20251016,섬유·의류,7174378043894
20251016,비금속,5647518885963
20251016,의료·정밀기기,4089894341840
20251016,종이·목재,2402908079697
20251016,기타제조,1410717031478
20251016,"농업, 임업 및 어업",174412819300
20251017,전기·전자,1271264157282700
20251017,기타금융,356636640064394
20251017,운송장비·부품,335253651691607
20251017,제약,156066794146828
20251017,화학,147619299722897
20251017,IT 서비스,122611531684857
20251017,기계·장비,98994486906613
20251017,금속,81135614669147
20251017,유통,80397257794558
20251017,보험,76358093128425
20251017,일반서비스,53977368603865
20251017,운송·창고,51750249547020
20251017,음식료·담배,48411711965049
20251017,증권,44753903635078
20251017,전기·가스,33921834926050
20251017,통신,31150708670042
20251017,은행,26447623438480
20251017,건설,20275558611424
20251017,오락·문화,19984840877875
20251017,부동산,9315699483392
20251017,섬유·의류,7058687184068
20251017,비금속,5596211126501
20251017,의료·정밀기기,3979467514400
20251017,종이·목재,2363352548719
20251017,기타제조,1397344752716
20251017,"농업, 임업 및 어업",173638971500
20251020,전기·전자,1292401547949039
20251020,기타금융,366687739192533
20251020,운송장비·부품,343457772067238
20251020,제약,158330709219333
20251020,화학,149467610243670
20251020,IT 서비스,124081246776138
20251020,기계·장비,100294161096282
20251020,금속,81567525880717
20251020,유통,80068370290377
20251020,보험,77754276702530
20251020,일반서비스,54056073023900
20251020,운송·창고,51707047391674
20251020,증권,49415056895020
20251020,음식료·담배,48941737907322
20251020,전기·가스,33637785203980
20251020,통신,31390611885852
20251020,은행,26884036566950
20251020,건설,20433740613688
20251020,오락·문화,20322289816150
20251020,부동산,9331332444040
20251020,섬유·의류,7167040749745
20251020,비금속,5597837987174
20251020,의료·정밀기기,4069998063650
20251020,종이·목재,2367536461819
20251020,기타제조,1413670502016
20251020,"농업, 임업 및 어업",173691275900
20251021,전기·전자,1285934949915036
20251021,기타금융,366167004467342
20251021,운송장비·부품,356517507841845
20251021,제약,159242510905406
20251021,화학,150484841092322
20251021,IT 서비스,124893817117230
20251021,기계·장비,100755694238784
20251021,금속,81378097249680
20251021,유통,79249472861593
20251021,보험,78020781337250
20251021,일반서비스,55533746015580
20251021,운송·창고,51343753680411
20251021,음식료·담배,48262210516532
20251021,증권,47838835178928
20251021,전기·가스,34743252797630
20251021,통신,31264274440350
20251021,은행,27243815830990
20251021,건설,20837348496911
20251021,오락·문화,20422253096190
20251021,부동산,9328101056704
20251021,섬유·의류,7152329848230
20251021,비금속,5565211509370
20251021,의료·정밀기기,4031033870810
20251021,종이·목재,2371771003736
20251021,기타제조,1404736643937
20251021,"농업, 임업 및 어업",172926281250
20251022,전기·전자,1300956865726767
20251022,기타금융,372266336596767
20251022,운송장비·부품,369595777340703
20251022,제약,161505127150643
20251022,화학,157132083105126
20251022,IT 서비스,124928980972020
20251022,기계·장비,100580165908771
20251022,금속,82480390186942
20251022,유통,80824792874943
20251022,보험,78211491170130
20251022,일반서비스,56135035182250
20251022,운송·창고,51248333552254
20251022,음식료·담배,48238092047266
20251022,증권,47545461684174
20251022,전기·가스,35037612495120
20251022,통신,31374129314961
20251022,은행,27446768953000
20251022,건설,20901301607287
20251022,오락·문화,20422975796730
20251022,부동산,9352299796937
20251022,섬유·의류,7241305211811
20251022,비금속,5627306001078
20251022,의료·정밀기기,4131983799380
20251022,종이·목재,2407937683614
20251022,기타제조,1410082880206
20251022,"농업, 임업 및 어업",174372047600
20251023,전기·전자,1288532433602919
20251023,운송장비·부품,368204636237929
20251023,기타금융,366597486185713
20251023,제약,158891524411213
20251023,화학,156156053356604
20251023,IT 서비스,120951413899963
20251023,기계·장비,98953622277495
20251023,금속,82435317567391
20251023,유통,81091772102563
20251023,보험,78669842583555
20251023,일반서비스,55712729819665
20251023,운송·창고,50597078280905
20251023,음식료·담배,48085389316556
20251023,증권,46507694924765
20251023,전기·가스,33855811502210
20251023,통신,31119213092047
20251023,은행,26876928095340
20251023,건설,20708220073785
20251023,오락·문화,20618100178505
20251023,부동산,9359959278769
20251023,섬유·의류,7244834825707
20251023,비금속,5561622019978
20251023,의료·정밀기기,4065776874690
20251023,종이·목재,2422504289546
20251023,기타제조,1405377222437
20251023,"농업, 임업 및 어업",174412819300
20251024,전기·전자,1346755128545251
20251024,기타금융,370567043927593
20251024,운송장비·부품,368400487831601
20251024,화학,160252694405639
20251024,제약,159900670273256
20251024,IT 서비스,122430797613221
20251024,기계·장비,102275732436218
20251024,금속,84569903917870
20251024,유통,81233476161705
20251024,보험,78898644490100
20251024,일반서비스,56103557399830
20251024,운송·창고,50287152448831
20251024,증권,47971765008581
20251024,음식료·담배,47843573974274
20251024,전기·가스,34622262109750
20251024,통신,31037288466666
20251024,은행,26928406994740
20251024,건설,22020554184871
20251024,오락·문화,20591235526613
20251024,부동산,9381299748554
20251024,섬유·의류,7209792755247
20251024,비금속,5602824522565
20251024,의료·정밀기기,4131411565970
20251024,종이·목재,2397043824221
20251024,기타제조,1398736889609
20251024,"농업, 임업 및 어업",176192797900
20251027,전기·전자,1389539504503395
20251027,기타금융,384303486719442
20251027,운송장비·부품,378654546932656
20251027,제약,165885745655304
20251027,화학,161362093949574
20251027,IT 서비스,124729386397114
20251027,기계·장비,103385840535445
20251027,금속,83575271031000
20251027,유통,82396958514092
20251027,보험,78839612312070
20251027,일반서비스,57274876469230
20251027,운송·창고,51017678937379
20251027,증권,49848766617791
20251027,음식료·담배,47684192408625
20251027,전기·가스,34445118187900
20251027,통신,31101646465013
20251027,은행,27242145665800
20251027,건설,22631365520909
20251027,오락·문화,21549373382320
20251027,부동산,9401677335825
20251027,섬유·의류,7249837230217
20251027,비금속,5637581705367
20251027,의료·정밀기기,4152686804710
20251027,종이·목재,2410347999653
20251027,기타제조,1399271373157
20251027,"농업, 임업 및 어업",174575498850
20251028,전기·전자,1371354351622713
20251028,기타금융,379833018607299
20251028,운송장비·부품,370261467491708
20251028,제약,167722712143170
20251028,화학,162514058423430
20251028,IT 서비스,126076519170240
20251028,기계·장비,104909258915773
20251028,금속,82879140365769
20251028,유통,81036221499787
20251028,보험,78185302257895
20251028,일반서비스,57226560164795
20251028,운송·창고,50882801671041
20251028,증권,49770190265798
20251028,음식료·담배,47743026448828
20251028,전기·가스,35123934752260
20251028,통신,31091474588082
20251028,은행,27241657733510
20251028,건설,22671919979643
20251028,오락·문화,21695454270075
20251028,부동산,9419107577614
20251028,섬유·의류,7228661842329
20251028,비금속,5634460933494
20251028,의료·정밀기기,4116881369300
20251028,종이·목재,2408524005116
20251028,기타제조,1378460342805
20251028,"농업, 임업 및 어업",173784352000
20251029,전기·전자,1411473201461273
20251029,기타금융,382023749731938
20251029,운송장비·부품,372520057832928
20251029,제약,165668488576856
20251029,화학,162842666513200
20251029,IT 서비스,130894187085490
20251029,기계·장비,111636102886427
20251029,유통,85100516887414
20251029,금속,84626170560181
20251029,보험,77572276106575
20251029,일반서비스,56737847634355
20251029,운송·창고,50351472357867
20251029,증권,49575389643520
20251029,음식료·담배,47294354939738
20251029,전기·가스,36080781460310
20251029,통신,31157350795549
20251029,은행,27118190743240
20251029,건설,23301230510389
20251029,오락·문화,21459025056932
20251029,부동산,9424780415088
20251029,섬유·의류,7085664331389
20251029,비금속,5572845195963
20251029,의료·정밀기기,4154666716790
20251029,종이·목재,2397940950341
20251029,기타제조,1367920852998
20251029,"농업, 임업 및 어업",173304352000
20251030,전기·전자,1436080806915475
20251030,기타금융,380453843647976
20251030,운송장비·부품,377666016881049
20251030,제약,164604658240837
20251030,화학,160717793070758
20251030,IT 서비스,125691498915849
20251030,기계·장비,106679903907338
20251030,유통,83743917788225
20251030,금속,82419622993614
20251030,보험,77001809548310
20251030,일반서비스,55775506249335
20251030,운송·창고,50689501541224
20251030,증권,49484131955400
20251030,음식료·담배,47754529934822
20251030,전기·가스,34339343857520
20251030,통신,30574987645442
20251030,은행,26658672349590
20251030,건설,22331418224814
20251030,오락·문화,22190617459188
20251030,부동산,9426443199601
20251030,섬유·의류,6991991839771
20251030,비금속,5464545585220
20251030,의료·정밀기기,4040567395740
20251030,종이·목재,2371302798614
20251030,기타제조,1363660571355
20251030,"농업, 임업 및 어업",172705123700
20251031,전기·전자,1449360020886637
20251031,운송장비·부품,383952624201704
20251031,기타금융,377116319237021
20251031,제약,165800853661161
20251031,화학,159013121942554
20251031,IT 서비스,131104484839375
20251031,기계·장비,106176285779589
20251031,유통,83185200313990
20251031,금속,80570709123496
20251031,보험,75976558598445
20251031,일반서비스,55234026539840
20251031,운송·창고,51682226899125
20251031,증권,49918316657745
20251031,음식료·담배,47859132504823
20251031,전기·가스,34019896524430
20251031,통신,30613919384418
20251031,은행,26956267587860
20251031,오락·문화,22840917795295
20251031,건설,22366491453964
20251031,부동산,9359883229276
20251031,섬유·의류,6977646987956
20251031,비금속,5406776801106
20251031,의료·정밀기기,4058841606170
20251031,종이·목재,2360782140985
20251031,기타제조,1364004193420
20251031,"농업, 임업 및 어업",172565509550
20251103,전기·전자,1526173690870298
20251103,운송장비·부품,386933456609744
20251103,기타금융,385632835497308
20251103,제약,165572317594396
20251103,화학,159962685772083
20251103,IT 서비스,133320760952057
20251103,기계·장비,107592960898543
20251103,유통,83150707191323
20251103,금속,81349402419307
20251103,보험,75309128389220
20251103,일반서비스,56127517570240
20251103,증권,51274747023525
20251103,운송·창고,50209160031627
20251103,음식료·담배,47699665886263
20251103,전기·가스,35687007833650
20251103,통신,30307902815909
20251103,은행,26625641227340
20251103,오락·문화,22835323619108
20251103,건설,21823718880019
20251103,부동산,9312367235481
20251103,섬유·의류,6855265298224
20251103,비금속,5323939740349
20251103,의료·정밀기기,4069163163770
20251103,종이·목재,2380976274728
20251103,기타제조,1344442806185
20251103,"농업, 임업 및 어업",171320514900
20251104,전기·전자,1459356543503864
20251104,기타금융,385371862110682
20251104,운송장비·부품,372811483244763
20251104,제약,167500774124512
20251104,화학,160608102913853
20251104,IT 서비스,132172288537412
20251104,기계·장비,106363419016179
20251104,유통,82430665077467
20251104,금속,80312280093393
20251104,보험,75232386596995
20251104,일반서비스,56459321408675
20251104,운송·창고,49443235389555
20251104,증권,48801602058261
20251104,음식료·담배,48553329789753
20251104,전기·가스,35600723244550
20251104,통신,30149231066059
20251104,은행,26898362933770
20251104,오락·문화,22804047258741
20251104,건설,21752430297678
20251104,부동산,9298422492767
20251104,섬유·의류,6866851062142
20251104,비금속,5329936937060
20251104,의료·정밀기기,4075525950060
20251104,종이·목재,2409974569349
20251104,기타제조,1329982139720
20251104,"농업, 임업 및 어업",172213591000
20251105,전기·전자,1414164137881819
20251105,기타금융,374911907225159
20251105,운송장비·부품,354581044898209
20251105,제약,166995618753324
20251105,화학,155043963040008
20251105,IT 서비스,130171384261219
20251105,기계·장비,100458412081124
20251105,유통,80884368114626
20251105,금속,77761376487385
20251105,보험,76376147253445
20251105,일반서비스,55033251538700
20251105,운송·창고,48477605934995
20251105,음식료·담배,47972704068341
20251105,증권,47750354899671
20251105,전기·가스,34522159267370
20251105,통신,30400076447486
20251105,은행,26570517266210
20251105,오락·문화,22171562998859
20251105,건설,20948900261731
20251105,부동산,9261895970540
20251105,섬유·의류,6811582044499
20251105,비금속,5301521197368
20251105,의료·정밀기기,3950789885070
20251105,종이·목재,2404573609786
20251105,기타제조,1314035479450
20251105,"농업, 임업 및 어업",171992433450
20251106,전기·전자,1417965749850309
20251106,기타금융,389029064194390
20251106,운송장비·부품,353677001110197
20251106,제약,166826944840153
20251106,화학,154413088867807
20251106,IT 서비스,126240453412694
20251106,기계·장비,96888976341961
20251106,유통,82055174369553
20251106,보험,80187914590320
20251106,금속,77760902537263
20251106,일반서비스,54887759900795
20251106,운송·창고,48945726815891
20251106,음식료·담배,48199606667983
20251106,증권,48007601965571
20251106,전기·가스,36377034509930
20251106,통신,30980002921942
20251106,은행,26885867530110
20251106,오락·문화,21752682287008
20251106,건설,20955556361325
20251106,부동산,9326979389709
20251106,섬유·의류,6989156949640
20251106,비금속,5320670409777
20251106,의료·정밀기기,4041237900620
20251106,종이·목재,2416038524672
20251106,기타제조,1317711061924
20251106,"농업, 임업 및 어업",174020129050
20251107,전기·전자,1389456525516715
20251107,기타금융,382051036600063
20251107,운송장비·부품,347688826041086
20251107,제약,165722948015082
20251107,화학,152155025831986
20251107,IT 서비스,124896934872428
20251107,기계·장비,94916578615871
20251107,유통,81182661195168
20251107,보험,78942802183670
20251107,금속,75531767339258
20251107,일반서비스,53543351116280
20251107,운송·창고,48377285552616
20251107,음식료·담배,47738446954567
20251107,증권,46637683706354
20251107,전기·가스,35136850935200
20251107,통신,30828124846459
20251107,은행,26460537513580
20251107,오락·문화,21059112312333
20251107,건설,20308186084034
20251107,부동산,9341625991733
20251107,섬유·의류,6896927858661
20251107,비금속,5305475114667
20251107,의료·정밀기기,3948761055270
20251107,종이·목재,2396865483520
20251107,기타제조,1310276793828
20251107,"농업, 임업 및 어업",173173591000
20251110,전기·전자,1433752379537014
20251110,기타금융,396863432335751
20251110,운송장비·부품,358943250723072
20251110,제약,166167260487791
20251110,화학,157594135004035
20251110,IT 서비스,126433578512138
20251110,기계·장비,97178300992676
20251110,유통,84333920130856
20251110,보험,82153283289460
20251110,금속,76985233403176
20251110,일반서비스,55076635650500
20251110,운송·창고,49619377182207
20251110,증권,49616491452573
20251110,음식료·담배,48520134400493
20251110,전기·가스,36699254245340
20251110,통신,31273195009081
20251110,은행,26904913186270
20251110,오락·문화,21269597212236
20251110,건설,20653238136231
20251110,부동산,9327671928757
20251110,섬유·의류,7110254920021
20251110,비금속,5417053378651
20251110,의료·정밀기기,4035559677670
20251110,종이·목재,2399081673719
20251110,기타제조,1349219291342
20251110,"농업, 임업 및 어업",174407052950
20251111,전기·전자,1466580432190977
20251111,기타금융,398737393820165
20251111,운송장비·부품,355271449052695
20251111,제약,165618211719524
20251111,화학,157459508765844
20251111,IT 서비스,127722360407731
20251111,기계·장비,95988851534239
20251111,유통,84511153414756
20251111,보험,81681077103845
20251111,금속,76809846695135
20251111,일반서비스,54688253754145
20251111,운송·창고,49169985872277
20251111,증권,48112520585307
20251111,음식료·담배,47811085838508
20251111,전기·가스,38870913527470
20251111,통신,31259525944966
20251111,은행,26779129875610
20251111,건설,20591697990036
20251111,오락·문화,20104920262763
20251111,부동산,9369696319001
20251111,섬유·의류,7455533504217
20251111,비금속,5417922960192
20251111,의료·정밀기기,4122277815480
20251111,종이·목재,2393590777671
20251111,기타제조,1335428526588
20251111,"농업, 임업 및 어업",174546667100
20251112,전기·전자,1464051433286020
20251112,기타금융,409956386508910
20251112,운송장비·부품,359130657688783
20251112,제약,169784244599087
20251112,화학,160832452500445
20251112,IT 서비스,129144391897657
20251112,기계·장비,96205951963558
20251112,유통,86048485463476
20251112,보험,84819504792220
20251112,금속,79830702625321
20251112,일반서비스,55553116090380
20251112,증권,50809137378018
20251112,운송·창고,50168588890505
20251112,음식료·담배,48689692933611
20251112,전기·가스,37666290395540
20251112,통신,31221883704888
20251112,은행,27752451102520
20251112,건설,20701339944339
20251112,오락·문화,20478452983195
20251112,부동산,9402601918742
20251112,섬유·의류,7621638265273
20251112,비금속,5505504715280
20251112,의료·정밀기기,4160266050750
20251112,종이·목재,2447449139551
20251112,기타제조,1359697608245
20251112,"농업, 임업 및 어업",176472433450
20251113,전기·전자,1463681230562985
20251113,기타금융,408567607344833
20251113,운송장비·부품,364069848534617
20251113,제약,172959210339426
20251113,화학,163431823464854
20251113,IT 서비스,129093932210399
20251113,기계·장비,99789209169335
20251113,유통,85677791981889
20251113,보험,83928625607525
20251113,금속,82014497662910
20251113,일반서비스,55716465884835
20251113,증권,50964963707950
20251113,운송·창고,49870020133797
20251113,음식료·담배,49369302412499
20251113,전기·가스,38625549517190
20251113,통신,31470260182755
20251113,은행,27796370290520
20251113,건설,21205713061017
20251113,오락·문화,21075249299765
20251113,부동산,9493296301532
20251113,섬유·의류,7653703695441
20251113,비금속,5494601950862
20251113,의료·정밀기기,4279672204150
20251113,종이·목재,2446260433532
20251113,기타제조,1361531218412
20251113,"농업, 임업 및 어업",177199743200
20251114,전기·전자,1373127460260295
20251114,기타금융,395192571363854
20251114,운송장비·부품,363312126992928
20251114,제약,173378981264953
20251114,화학,160285124976188
20251114,IT 서비스,124767185008130
20251114,기계·장비,95017302808629
20251114,유통,84121846647744
20251114,금속,79803900539895
20251114,보험,79487064334110
20251114,일반서비스,55216211230210
20251114,음식료·담배,48982204421868
20251114,운송·창고,48873343314687
20251114,증권,48722503162981
20251114,전기·가스,37278005231560
20251114,통신,31347430152388
20251114,은행,27440297497180
20251114,건설,20866615103655
20251114,오락·문화,20775975619214
20251114,부동산,9467980766180
20251114,섬유·의류,7684018738901
20251114,비금속,5443139287257
20251114,의료·정밀기기,4085457713560
20251114,종이·목재,2444499439281
20251114,기타제조,1350192510497
20251114,"농업, 임업 및 어업",176853591000
20251117,전기·전자,1432688645239494
20251117,기타금융,396565371505040
20251117,운송장비·부품,367227132769997
20251117,제약,171983100339763
20251117,화학,160411514166890
20251117,IT 서비스,124748321747561
20251117,기계·장비,95846449939175
20251117,유통,85089492712635
20251117,금속,79425644000622
20251117,보험,78086534706635
20251117,일반서비스,55133787210660
20251117,음식료·담배,49393554930631
20251117,증권,48599856418570
20251117,운송·창고,48300195191148
20251117,전기·가스,38523906459450
20251117,통신,31236038456740
20251117,은행,27172672673320
20251117,건설,21190801302027
20251117,오락·문화,20771608167143
20251117,부동산,9499812597560
20251117,섬유·의류,7678390099993
20251117,비금속,5426878342458
20251117,의료·정밀기기,4204042441800
20251117,종이·목재,2393608583433
20251117,기타제조,1343341036789
20251117,"농업, 임업 및 어업",176129368050
20251118,전기·전자,1372914056220430
20251118,기타금융,384116153307128
20251118,운송장비·부품,357792922643218
20251118,제약,169529102757611
20251118,화학,154932265692218
20251118,IT 서비스,120416788245211
20251118,기계·장비,91519765952496
20251118,유통,83670085656172
20251118,금속,77303390360148
20251118,보험,75636429227540
20251118,일반서비스,53567492320055
20251118,음식료·담배,48933908724264
20251118,운송·창고,47385162692830
20251118,증권,46322759759788
20251118,전기·가스,38492578698310
20251118,통신,30656706213575
20251118,은행,26534098955700
20251118,오락·문화,20752467271345
20251118,건설,20329243904124
20251118,부동산,9479964317889
20251118,섬유·의류,7526083657588
20251118,비금속,5329720592710
20251118,의료·정밀기기,4054497658080
20251118,종이·목재,2381643727704
20251118,기타제조,1317294656438
20251118,"농업, 임업 및 어업",172664759250
20251119,전기·전자,1356343748762350
20251119,기타금융,383509564363708
20251119,운송장비·부품,352331349978869
20251119,제약,168972665349820
20251119,화학,156211774992773
20251119,IT 서비스,120493534826011
20251119,기계·장비,90992358025802
20251119,유통,83503961073759
20251119,금속,78827240422049
20251119,보험,75679065935720
20251119,일반서비스,53693554202635
20251119,음식료·담배,49579386029017
20251119,운송·창고,47769112630234
20251119,증권,46526840864559
20251119,전기·가스,37062252036990
20251119,통신,31125414551519
20251119,은행,26836791207320
20251119,오락·문화,20532849209640
20251119,건설,20291675795101
20251119,부동산,9519890369583
20251119,섬유·의류,7515415856954
20251119,비금속,5357292604655
20251119,의료·정밀기기,4030973783340
20251119,종이·목재,2387703852081
20251119,기타제조,1311167655679
20251119,"농업, 임업 및 어업",180416635000
20251120,전기·전자,1395000021460577
20251120,기타금융,387868570085754
20251120,운송장비·부품,355222896751951
20251120,제약,170268547784234
20251120,화학,158300682277063
20251120,IT 서비스,122844866426087
20251120,기계·장비,93854835071714
20251120,유통,86176354686537
20251120,금속,79710314539664
20251120,보험,75469270624330
20251120,일반서비스,54707773012170
20251120,음식료·담배,49480988256424
20251120,운송·창고,48405816233794
20251120,증권,47232821714921
20251120,전기·가스,38217820930110
20251120,통신,31110361674070
20251120,은행,26810417447670
20251120,오락·문화,21263661608161
20251120,건설,20671788959301
20251120,부동산,9564731744206
20251120,섬유·의류,7766500271468
20251120,비금속,5419322317873
20251120,의료·정밀기기,4031856221160
20251120,종이·목재,2403812322453
20251120,기타제조,1317701784220
20251120,"농업, 임업 및 어업",177857042250
20251121,전기·전자,1306734915229239
20251121,기타금융,377545684756180
20251121,운송장비·부품,345766400806772
20251121,제약,169623502563046
20251121,화학,154156552334054
20251121,IT 서비스,123228269623830
20251121,기계·장비,89699318244189
20251121,유통,84717880887140
20251121,금속,77938912432988
20251121,보험,75101096277640
20251121,일반서비스,54069193341715
20251121,음식료·담배,49671676005812
20251121,운송·창고,47978208547518
20251121,증권,45500595753855
20251121,전기·가스,37601920786090
20251121,통신,31187338313146
20251121,은행,26745063028900
20251121,오락·문화,21054429357858
20251121,건설,20252222216620
20251121,부동산,9530677008707
20251121,섬유·의류,7705518516478
20251121,비금속,5100088913413
20251121,의료·정밀기기,3792379644260
20251121,종이·목재,2381657880231
20251121,기타제조,1334729359568
20251121,"농업, 임업 및 어업",175614362700
20251124,전기·전자,1312480739380945
20251124,기타금융,389011559688146
20251124,운송장비·부품,341064970769750
20251124,제약,164171172317608
20251124,화학,151537791567206
20251124,IT 서비스,122985435533747
20251124,기계·장비,89911655737030
20251124,유통,84148967570482
20251124,금속,75949352604073
20251124,보험,74939481237585
20251124,일반서비스,53992294649175
20251124,음식료·담배,49242638635113
20251124,운송·창고,47113263914398
20251124,증권,45864370651245
20251124,전기·가스,37564132503010
20251124,통신,31527390376453
20251124,은행,26788615945800
20251124,오락·문화,20908719696577
20251124,건설,20238056777066
20251124,부동산,9570441402212
20251124,섬유·의류,7531551671371
20251124,비금속,5094770249603
20251124,의료·정밀기기,3748654980150
20251124,종이·목재,2387443891043
20251124,기타제조,1324454191846
20251124,"농업, 임업 및 어업",174430525600
20251125,전기·전자,1334131142320438
20251125,기타금융,387208091977627
20251125,운송장비·부품,339716910988974
20251125,제약,156436050069599
20251125,화학,151585456994087
20251125,IT 서비스,121588938436110
20251125,기계·장비,90129225167191
20251125,유통,85954079353680
20251125,금속,76852886760923
20251125,보험,75395382001895
20251125,일반서비스,53252749047810
20251125,음식료·담배,47917964803499
20251125,운송·창고,47315998809526
20251125,증권,45429676008586
20251125,전기·가스,39750262711050
20251125,통신,31013596889495
20251125,은행,26612329600320
20251125,건설,20316003709134
20251125,오락·문화,20310893717874
20251125,부동산,9576316744841
20251125,섬유·의류,7446839791975
20251125,비금속,5025881100417
20251125,의료·정밀기기,3751687866950
20251125,종이·목재,2390784610895
20251125,기타제조,1306914535621
20251125,"농업, 임업 및 어업",174348982200
20251126,전기·전자,1373102536510115
20251126,기타금융,394416972204877
20251126,운송장비·부품,344788525229289
20251126,제약,160320193485493
20251126,화학,157008796210872
20251126,IT 서비스,125645982065744
20251126,기계·장비,94664809643636
20251126,유통,88050930483089
20251126,금속,79303321618670
20251126,보험,77715636175600
20251126,일반서비스,55541208260600
20251126,음식료·담배,49149298521804
20251126,운송·창고,48028181004854
20251126,증권,47035680527540
20251126,전기·가스,40666029134140
20251126,통신,31274006428375
20251126,은행,27266070886150
20251126,건설,21230889093711
20251126,오락·문화,20626903705386
20251126,부동산,9633399251736
20251126,섬유·의류,7541456749430
20251126,비금속,5134481080309
20251126,의료·정밀기기,3866073682380
20251126,종이·목재,2420233862067
20251126,기타제조,1315758777595
20251126,"농업, 임업 및 어업",174895906100
20251127,전기·전자,1393500795586608
20251127,기타금융,397090175733786
20251127,운송장비·부품,344147555150478
20251127,제약,159447591838548
20251127,화학,156870836124190
20251127,IT 서비스,122927164536040
20251127,기계·장비,94015025557773
20251127,유통,87423466930869
20251127,금속,82296069843970
20251127,보험,78203231278210
20251127,일반서비스,55060538061820
20251127,음식료·담배,49664523711734
20251127,운송·창고,48350241748177
20251127,증권,46601003519169
20251127,전기·가스,40178068080340
20251127,통신,31150472085875
20251127,은행,26970816684740
20251127,오락·문화,21140451030591
20251127,건설,21130287335597
20251127,부동산,9640879344023
20251127,섬유·의류,7597682415194
20251127,비금속,5100184803046
20251127,의료·정밀기기,3878443797330
20251127,종이·목재,2419792213800
20251127,기타제조,1314517295807
20251127,"농업, 임업 및 어업",175055906100
20251128,전기·전자,1354010749924685
20251128,기타금융,395531413505541
20251128,운송장비·부품,340566848549664
20251128,제약,158639773599079
20251128,화학,154875462042324
20251128,IT 서비스,121703546409072
20251128,기계·장비,93293086803212
20251128,유통,85932556400013
20251128,금속,82307809421351
20251128,보험,77852490383200
20251128,일반서비스,54390956527935
20251128,음식료·담배,49875429815292
20251128,운송·창고,48556704930331
20251128,증권,46373474672060
20251128,전기·가스,40534956788230
20251128,통신,31107221803855
20251128,은행,27173953007690
20251128,건설,21427991811290
20251128,오락·문화,21328944679933
20251128,부동산,9629800004168
20251128,섬유·의류,7631155393720
20251128,비금속,5124046043987
20251128,의료·정밀기기,3945424055090
20251128,종이·목재,2428740750229
20251128,기타제조,1342644405868
20251128,"농업, 임업 및 어업",175861672450
20251201,전기·전자,1360610027573767
20251201,기타금융,394268405894658
20251201,운송장비·부품,331961751514694
20251201,제약,160884314127887
20251201,화학,154435418674969
20251201,IT 서비스,121396921596419
20251201,기계·장비,91870483734361
20251201,유통,86645865395610
20251201,금속,82233536596101
20251201,보험,79313092081615
20251201,일반서비스,54039916448445
20251201,운송·창고,49426570942590
20251201,음식료·담배,48832394919246
20251201,증권,46354474215741
20251201,전기·가스,38941508340830
20251201,통신,31182906917977
20251201,은행,27299236671590
20251201,오락·문화,21195582541673
20251201,건설,21009111993806
20251201,부동산,9636203547455
20251201,섬유·의류,7561767423026
20251201,비금속,5086545364796
20251201,의료·정밀기기,3953988528910
20251201,종이·목재,2409969628832
20251201,기타제조,1324780102070
20251201,"농업, 임업 및 어업",176161286600
20251202,전기·전자,1397307457471555
20251202,기타금융,404401155682535
20251202,운송장비·부품,339564109215382
20251202,제약,160214196639583
